"duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","class"
0,"icmp","eco_i","SF",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,234,234,1,0,1,0,0,0,0,0,"normal"
0,"tcp","daytime","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,4,1,1,0,0,0.02,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,3,1,1,0,0,0.01,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",324,2174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,43,255,1,0,0.02,0.04,0,0,0,0,"normal"
0,"tcp","http","SF",240,4664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.75,18,255,1,0,0.06,0.01,0,0,0,0,"normal"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,5,1,1,0,0,0.02,0.07,0,255,10,0.04,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","sunrpc","RSTO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,8,0,0,1,1,0.06,0.06,0,255,8,0.03,0.07,0,0,0,0,1,1,"anomaly"
0,"tcp","http","SF",319,397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","http","SF",205,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,37,0,0,0,0,1,0,0.08,35,255,1,0,0.03,0.02,0,0,0,0,"normal"
0,"tcp","http","SF",321,2168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,66,255,1,0,0.02,0.02,0,0,0,0,"normal"
0,"udp","private","SF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,67,0,0,0,0,0.64,0.06,0,255,127,0.5,0.06,1,0,0,0,0,0,"anomaly"
0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,1,2,108,1,0,1,0.5,0,0,0,0,"anomaly"
0,"tcp","http","SF",308,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0,1,0,0.05,255,248,0.97,0.01,0,0,0,0,0,0,"normal"
0,"tcp","http","SF",232,584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,20,255,1,0,0.05,0.04,0,0,0,0,"normal"
0,"tcp","gopher","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0.25,1,0.25,0.5,0,157,1,0.01,0.06,0.01,0,0.01,0,0.01,1,"anomaly"
0,"tcp","http","SF",309,752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,1,0,0.25,96,255,1,0,0.01,0.02,0,0,0,0,"normal"
540,"tcp","telnet","RSTR",518,16116,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,101,18,0.18,0.04,0.01,0,0.01,0,0.03,0.17,"normal"
0,"tcp","uucp_path","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,11,1,1,0,0,0.04,0.05,0,255,11,0.04,0.06,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,19,1,1,0,0,0.07,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","http","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,255,1,0,1,0.04,0,0,1,0.02,"normal"
0,"tcp","ftp_data","SF",172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,178,114,0.42,0.03,0.42,0.02,0,0,0,0,"normal"
0,"tcp","nntp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,7,1,1,0,0,0.02,0.06,0,255,3,0.01,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",216,1180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,148,201,1,0,0.01,0.05,0,0,0,0,"normal"
0,"udp","domain_u","SF",44,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","http","SF",54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,175,175,1,0,0.01,0,0,0,0.06,0.06,"anomaly"
0,"tcp","http_443","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,4,0,0,1,1,0.03,0.06,0,255,4,0.02,0.06,0,0,0,0,1,1,"anomaly"
0,"icmp","ecr_i","SF",1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,54,0.21,0.2,0.21,0,0,0,0,0,"anomaly"
0,"tcp","http","SF",325,11905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,1,0,0.2,36,254,1,0,0.03,0.05,0,0,0,0,"normal"
0,"tcp","http","SF",206,3516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,44,255,1,0,0.02,0.02,0,0,0,0,"normal"
0,"tcp","ftp_data","SF",12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,112,117,0.4,0.03,0.4,0.02,0,0,0,0,"normal"
0,"tcp","csnet_ns","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,1,1,1,0,0,0,0.06,0,255,1,0,0.06,0,0,1,1,0,0,"anomaly"
0,"tcp","other","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,1,0.09,0,0.91,1,0,1,0,255,1,0,1,0,0,0.11,0,0.89,1,"anomaly"
0,"tcp","supdup","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,1,1,0,0,0.01,0.07,0,255,1,0,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,5,1,1,0,0,0.05,0.07,0,49,5,0.1,0.12,0.02,0,1,1,0,0,"anomaly"
0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,1,0.03,0,0.94,1,0,1,0,255,1,0,0.97,0,0,0.04,0,0.92,1,"anomaly"
0,"tcp","http","SF",193,9338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0.11,0,0,1,0,0.33,77,255,1,0,0.01,0.06,0.04,0.01,0,0,"normal"
0,"tcp","http_443","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,19,1,1,0,0,0.2,0.05,0,255,19,0.07,0.05,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,19,1,1,0,0,0.16,0.05,0,255,2,0.01,0.06,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,17,1,1,0,0,0.07,0.06,0,255,4,0.02,0.09,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",222,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","http","SF",194,4189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,255,1,0,0.33,0.04,0,0,0,0,"normal"
0,"tcp","http","SF",191,805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,255,1,0,0.5,0.04,0,0,0,0,"normal"
0,"tcp","http","SF",301,457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,6,255,1,0,0.17,0.04,0,0,0,0,"normal"
0,"tcp","uucp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,1,1,0,0,0.01,0.08,0,255,1,0,0.08,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",210,4046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,45,255,1,0,0.02,0.03,0,0.02,0.11,0.03,"normal"
0,"udp","domain_u","SF",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,97,10,0.07,0.06,0.07,0.2,0,0,0,0,"normal"
0,"tcp","ftp_data","SF",12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,94,32,0.07,0.77,0.06,0.06,0,0,0.68,0.03,"normal"
0,"tcp","link","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,1,0.06,0,0.93,1,0,1,0,255,1,0,1,0,0,0.08,0,0.92,1,"anomaly"
0,"tcp","Z39_50","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0.2,0.6,0,255,1,0,0.09,0,0,1,1,0,0,"anomaly"
0,"tcp","time","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,19,1,1,0,0,0.07,0.06,0,255,19,0.07,0.09,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2,1,1,0,0,0.02,0.06,0,255,30,0.12,0.05,0,0,1,1,0,0,"anomaly"
0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,1,0,1,2,74,1,0,1,0.5,0,0,0,0,"anomaly"
0,"tcp","link","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1,1,1,0,0,0.01,0.06,0,255,1,0,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","smtp","SF",813,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,126,92,0.73,0.03,0.01,0,0,0,0,0,"normal"
0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,1,0.11,0,0.88,1,0,1,0,255,1,0,1,0,0,0.12,0,0.87,1,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,3,1,1,0,0,0.02,0.06,0,255,7,0.03,0.09,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",291,1211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,45,255,1,0,0.02,0.04,0,0,0,0,"normal"
0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,12,1,1,0,0,0.06,0.06,0,255,12,0.05,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","other","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,1,0.1,0,0.89,1,0,1,0,255,1,0,1,0,0,0.09,0,0.9,1,"anomaly"
0,"udp","domain_u","SF",44,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,0,1,0,0,210,177,0.84,0.01,0,0,0,0,0,0,"normal"
0,"tcp","discard","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,21,1,1,0,0,0.09,0.05,0,255,21,0.08,0.05,0,0,1,1,0,0,"anomaly"
0,"udp","private","SF",207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,"anomaly"
0,"tcp","http","SF",293,704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,1,0,0,25,255,1,0,0.04,0.04,0,0,0,0,"normal"
0,"tcp","supdup","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,11,1,1,0,0,0.05,0.07,0,255,11,0.04,0.08,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2,1,1,0,0,0.01,0.06,0,255,16,0.06,0.08,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",353,3155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,49,255,1,0,0.02,0.05,0,0,0,0,"normal"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,1,0,0.08,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",301,195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,1,0,0.17,8,255,1,0,0.12,0.06,0,0.01,0,0.01,"normal"
0,"tcp","private","RSTR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.89,0.89,0,0,0,0.88,1,"anomaly"
0,"tcp","http","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,5,255,1,0,0.2,0.12,0,0,1,0.81,"normal"
0,"tcp","Z39_50","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,20,1,1,0,0,0.08,0.07,0,255,20,0.08,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",261,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,"normal"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,1,1,0,0,0.01,0.07,0,255,20,0.08,0.07,0,0,1,1,0,0,"anomaly"
0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,1,0,1,2,72,1,0,1,0.5,0,0,0,0,"anomaly"
0,"tcp","telnet","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,1,1,0,0,0.26,0.07,0,49,11,0.18,0.06,0.06,0.18,0.96,0.64,0,0,"anomaly"
0,"tcp","http","SF",285,412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,165,255,1,0,0.01,0.02,0,0,0,0,"normal"
0,"tcp","smtp","SF",774,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,135,1,0,0.17,0.02,0,0,0,0,"normal"
0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,10,0,0,1,1,0.05,0.06,0,255,10,0.04,0.07,0,0,0,0,1,1,"anomaly"
0,"tcp","http","SF",287,8420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,1,0,0.13,43,255,1,0,0.02,0.02,0,0,0,0,"normal"
0,"tcp","http","SF",192,611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,1,0,0.33,7,255,1,0,0.14,0.04,0,0,0,0,"normal"
0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,1,2,28,1,0,1,0.5,0,0,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,1,1,0,0,0.15,0.19,0,255,13,0.05,0.09,0,0,1,1,0,0,"anomaly"
0,"tcp","time","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,14,1,1,0,0,0.06,0.07,0,255,14,0.05,0.08,0,0,1,1,0,0,"anomaly"
1,"tcp","smtp","SF",719,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,129,99,0.26,0.03,0.01,0.02,0,0,0,0,"normal"
0,"tcp","http","SF",309,10378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","smtp","SF",567,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,152,180,0.65,0.02,0.01,0.01,0,0,0,0,"normal"
0,"tcp","http","SF",344,421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0,0,1,0,0.19,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,15,1,1,0,0,0.14,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,1,1,1,0,0,0,0.07,0,255,1,0,0.08,0,0,1,1,0,0,"anomaly"
0,"tcp","iso_tsap","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,16,0,0,1,1,0.06,0.07,0,255,16,0.06,0.08,0,0,0,0,1,1,"anomaly"
0,"tcp","http","SF",209,2107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0.75,109,255,1,0,0.01,0.02,0,0,0,0,"normal"
0,"tcp","http","SF",346,2799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,123,255,1,0,0.01,0.03,0,0,0,0,"normal"
0,"udp","other","SF",516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,316,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,"normal"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,15,1,1,0,0,0.12,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0,"anomaly"
1,"tcp","ftp","SF",1138,2443,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,70,0.27,0.02,0,0,0,0,0,0,"anomaly"
0,"udp","domain_u","SF",45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,"normal"
0,"tcp","http","SF",324,1809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,13,255,1,0,0.08,0.04,0,0,0,0,"normal"
0,"tcp","http","SF",325,1362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,37,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","http","SF",248,2825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,109,255,1,0,0.01,0.01,0,0,0,0,"normal"
0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,20,1,1,0,0,0.34,0.05,0,255,65,0.25,0.02,0,0,1,1,0,0,"anomaly"
0,"tcp","private","RSTR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,173,1,0.01,0.72,0.72,0,0.03,0,0.64,1,"anomaly"
0,"tcp","ftp_data","S3",40495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.1,0.1,0,0,1,0,0,112,97,0.58,0.04,0.58,0.02,0.02,0.02,0,0,"normal"
0,"tcp","kshell","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,3,0,0,1,1,0.02,0.07,0,255,3,0.01,0.07,0,0,0,0,1,1,"anomaly"
0,"tcp","http","SF",352,397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","http","SF",204,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,6,255,1,0,0.17,0.04,0,0.01,0,0.01,"normal"
0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,1,0.11,0,0.88,1,0,1,0,255,1,0,1,0,0,0.12,0,0.87,1,"anomaly"
0,"tcp","http","SF",258,16627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,236,255,1,0,0,0.02,0,0,0,0,"normal"
0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1,0.02,1,0.98,0,0.01,0.58,0,255,1,0,0.31,0.53,0,0.01,1,0.52,0,"anomaly"
0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.16,0,0.82,1,0,1,0,255,1,0,1,0,0,0.17,0,0.83,1,"anomaly"
0,"tcp","ctf","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,16,1,1,0,0,0.08,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","private","RSTR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.69,1,0,0,0,1,1,"anomaly"
0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,1,0,1,2,18,1,0,1,0.5,0,0,0,0,"anomaly"
0,"tcp","ssh","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,17,1,1,0,0,0.13,0.06,0,255,29,0.11,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,1,0,0,0.25,0.33,0,255,48,0.19,0.05,0.01,0,1,1,0,0,"anomaly"
17904,"tcp","other","RSTR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.73,1,0,0,0,1,1,"anomaly"
0,"tcp","http","SF",207,3452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,6,1,1,0,0,0.03,0.07,0,255,6,0.02,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",352,920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,140,255,1,0,0.01,0.01,0,0.01,0,0,"normal"
0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,24,1,1,0,0,0.08,0.04,0,255,24,0.09,0.05,0,0,1,1,0,0,"anomaly"
0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0.5,0.18,0,0,1,0,0.27,11,255,1,0,0.18,0.01,0.09,0.01,0,0,"normal"
0,"tcp","discard","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,1,1,1,0,0,0.01,0.06,0,255,1,0,0.06,0,0,1,1,0,0,"anomaly"
0,"udp","domain_u","SF",44,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,213,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,"normal"
0,"tcp","http","SF",237,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0,0,1,0,0,255,248,0.97,0.01,0,0,0,0,0,0,"normal"
0,"tcp","klogin","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,19,1,1,0,0,0.16,0.07,0,255,8,0.03,0.08,0,0,1,1,0,0,"anomaly"
0,"udp","domain_u","SF",44,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,313,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,"normal"
0,"udp","domain_u","SF",46,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,315,0,0,0,0,1,0.01,0.01,255,246,0.96,0.01,0,0,0,0,0,0,"normal"
0,"tcp","telnet","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,1,1,0,0,0.15,0.15,0,255,61,0.24,0.02,0.02,0,1,1,0,0,"anomaly"
0,"tcp","whois","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,19,1,1,0,0,0.08,0.06,0,255,19,0.07,0.06,0,0,1,1,0,0,"anomaly"
0,"tcp","http","SF",295,1509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","http","SF",296,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,255,1,0,0.12,0.04,0,0,0,0,"normal"
0,"tcp","iso_tsap","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,4,1,1,0,0,0.02,0.07,0,255,4,0.02,0.07,0,0,1,1,0,0,"anomaly"
0,"tcp","finger","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,14,1,1,0,0,0.32,0.09,0,255,74,0.29,0.02,0,0,1,1,0,0,"anomaly"
0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,1,0,1,1,197,1,0,1,0.25,0,0,0,0,"anomaly"
0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1,0.05,0,0.93,1,0.01,1,0,255,1,0,0.78,0,0,0.03,0,0.56,1,"anomaly"
0,"udp","private","SF",1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,0,0,0,0,0.48,0.12,0,255,12,0.05,0.82,0.19,0,0.16,0,0.65,0,"anomaly"
0,"tcp","http","SF",245,1481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,128,255,1,0,0.01,0.01,0,0,0,0,"normal"
0,"udp","domain_u","SF",45,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,115,0,0,0,0,1,0,0.02,255,254,1,0.01,0,0,0,0,0,0,"normal"
